name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,就诊时间,就诊人数
"Ninghai, Ningbo, China",2022-04-17,68.0,51.8,58.9,68.0,51.8,58.9,45.3,63.0,0.0,0,0.0,,0.0,0.0,19.6,8.9,78.8,1019.9,61.9,6.1,177.1,15.1,7,,2022-04-17T05:25:29,2022-04-17T18:22:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-04-17,1.0
"Ninghai, Ningbo, China",2022-04-18,68.0,53.6,60.5,68.0,53.6,60.5,47.1,62.4,0.0,0,0.0,,0.0,0.0,16.3,11.2,334.3,1018.6,81.0,6.1,111.8,9.8,7,,2022-04-18T05:24:25,2022-04-18T18:22:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-04-18,1.0
"Ninghai, Ningbo, China",2022-04-19,75.2,51.8,62.2,75.2,51.8,62.2,49.5,65.9,0.004,100,4.17,rain,0.0,0.0,14.8,8.9,108.8,1018.8,4.6,4.7,219.4,18.8,8,,2022-04-19T05:23:21,2022-04-19T18:23:14,0.58,Rain,Clear conditions throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-19,1.0
"Ninghai, Ningbo, China",2022-04-20,77.0,53.6,65.6,77.0,53.6,65.6,50.1,60.6,0.0,0,0.0,,0.0,0.0,24.2,17.6,169.6,1015.5,42.6,5.1,265.2,22.8,9,,2022-04-20T05:22:18,2022-04-20T18:23:51,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-04-20,0.0
"Ninghai, Ningbo, China",2022-04-21,80.6,57.2,66.9,80.5,57.2,66.9,56.8,72.0,0.115,100,8.33,rain,0.0,0.0,23.5,13.4,164.8,1011.9,27.8,4.9,290.8,25.1,9,,2022-04-21T05:21:16,2022-04-21T18:24:28,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-21,0.0
"Ninghai, Ningbo, China",2022-04-22,82.4,60.8,71.5,84.6,60.8,71.9,63.3,76.9,0.013,100,4.17,rain,0.0,0.0,16.8,11.2,163.1,1011.0,29.1,4.7,205.4,17.6,7,,2022-04-22T05:20:15,2022-04-22T18:25:06,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-22,0.0
"Ninghai, Ningbo, China",2022-04-23,78.7,62.6,68.7,78.7,62.6,68.7,66.3,92.5,0.659,100,25.0,rain,0.0,0.0,24.2,11.2,26.2,1009.7,75.7,3.3,99.1,8.5,4,,2022-04-23T05:19:14,2022-04-23T18:25:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-23,3.0
"Ninghai, Ningbo, China",2022-04-24,75.2,62.6,67.9,75.2,62.6,67.9,63.6,86.5,0.0,0,0.0,,0.0,0.0,19.9,8.9,71.6,1010.1,74.3,3.6,196.7,16.9,7,,2022-04-24T05:18:14,2022-04-24T18:26:21,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-04-24,1.0
"Ninghai, Ningbo, China",2022-04-25,86.0,64.4,75.2,91.9,64.4,76.7,68.3,80.3,0.153,100,8.33,rain,0.0,0.0,28.0,15.7,179.9,1004.9,56.2,5.4,163.0,14.0,6,,2022-04-25T05:17:15,2022-04-25T18:26:59,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-25,1.0
"Ninghai, Ningbo, China",2022-04-26,80.6,66.2,72.2,85.3,66.2,72.6,69.2,90.6,0.219,100,20.83,rain,0.0,0.0,25.2,13.4,120.6,1005.5,64.4,5.0,45.1,3.8,2,,2022-04-26T05:16:17,2022-04-26T18:27:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-26,0.0
"Ninghai, Ningbo, China",2022-04-27,71.5,62.6,65.7,71.5,62.6,65.7,57.3,75.1,0.027,100,8.33,rain,0.0,0.0,25.1,11.2,24.2,1014.4,70.6,5.8,218.3,18.9,7,,2022-04-27T05:15:19,2022-04-27T18:28:15,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-27,3.0
"Ninghai, Ningbo, China",2022-04-28,73.4,60.8,66.8,73.4,60.8,66.8,58.9,76.3,0.047,100,12.5,rain,0.0,0.0,19.3,11.0,147.0,1012.2,52.6,5.8,182.6,15.8,7,,2022-04-28T05:14:23,2022-04-28T18:28:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-28,1.0
"Ninghai, Ningbo, China",2022-04-29,66.2,57.2,59.5,66.2,57.2,59.5,54.3,83.5,0.332,100,12.5,rain,0.0,0.0,28.8,11.2,357.1,1017.2,88.9,5.5,105.9,9.2,5,,2022-04-29T05:13:27,2022-04-29T18:29:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-29,0.0
"Ninghai, Ningbo, China",2022-04-30,60.8,55.4,58.3,60.8,55.4,58.3,51.0,77.1,0.083,100,8.33,rain,0.0,0.0,23.5,6.7,9.0,1019.2,88.9,5.8,88.0,7.6,3,,2022-04-30T05:12:33,2022-04-30T18:30:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-04-30,0.0
"Ninghai, Ningbo, China",2022-05-01,64.4,55.4,59.9,64.4,55.4,59.9,51.8,75.4,0.015,100,4.17,rain,0.0,0.0,20.8,8.9,326.4,1018.9,44.2,3.7,123.6,10.5,4,,2022-05-01T05:11:39,2022-05-01T18:30:48,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-01,0.0
"Ninghai, Ningbo, China",2022-05-02,76.9,53.6,64.5,76.9,53.6,64.5,49.4,63.6,0.0,0,0.0,,0.0,0.0,17.1,8.9,349.5,1018.3,24.8,4.4,310.6,26.8,10,,2022-05-02T05:10:47,2022-05-02T18:31:27,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-02,1.0
"Ninghai, Ningbo, China",2022-05-03,80.6,53.6,66.5,79.6,53.6,66.3,48.1,56.3,0.0,0,0.0,,0.0,0.0,15.9,11.2,155.3,1019.5,31.2,5.8,314.8,27.3,10,,2022-05-03T05:09:55,2022-05-03T18:32:05,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-03,0.0
"Ninghai, Ningbo, China",2022-05-04,78.8,55.4,66.6,78.8,55.4,66.6,48.9,55.7,0.0,0,0.0,,0.0,0.0,20.1,11.2,138.7,1018.0,55.2,6.2,311.6,27.1,9,,2022-05-04T05:09:04,2022-05-04T18:32:44,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-04,2.0
"Ninghai, Ningbo, China",2022-05-05,80.6,53.6,68.0,81.8,53.6,68.1,55.8,67.0,0.0,0,0.0,,0.0,0.0,21.0,15.7,148.6,1015.0,10.8,6.2,321.2,27.7,10,,2022-05-05T05:08:15,2022-05-05T18:33:22,0.14,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-05,1.0
"Ninghai, Ningbo, China",2022-05-06,87.7,62.6,74.2,87.0,62.6,74.3,62.0,68.7,0.0,0,0.0,,0.0,0.0,21.0,13.4,141.2,1013.0,25.3,6.2,289.1,24.9,9,,2022-05-06T05:07:26,2022-05-06T18:34:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-06,0.0
"Ninghai, Ningbo, China",2022-05-07,86.0,64.4,72.6,86.0,64.4,72.8,63.6,75.7,0.0,0,0.0,,0.0,0.0,22.4,14.0,49.6,1015.4,53.5,5.9,236.5,20.3,9,,2022-05-07T05:06:39,2022-05-07T18:34:39,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-07,2.0
"Ninghai, Ningbo, China",2022-05-08,78.8,66.2,71.4,78.8,66.2,71.4,61.7,72.4,0.0,0,0.0,,0.0,0.0,22.4,8.9,37.5,1016.3,62.2,5.8,136.0,11.7,5,,2022-05-08T05:05:53,2022-05-08T18:35:18,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-08,2.0
"Ninghai, Ningbo, China",2022-05-09,69.8,62.6,66.4,69.8,62.6,66.4,54.7,66.8,0.008,100,8.33,rain,0.0,0.0,19.6,8.8,17.5,1016.0,66.6,6.2,191.1,16.5,8,,2022-05-09T05:05:08,2022-05-09T18:35:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-09,3.0
"Ninghai, Ningbo, China",2022-05-10,75.2,60.8,65.7,75.2,60.8,65.7,58.7,79.5,0.712,100,16.67,rain,0.0,0.0,21.9,11.2,154.5,1013.0,83.7,4.8,83.7,7.2,4,,2022-05-10T05:04:24,2022-05-10T18:36:35,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-10,2.0
"Ninghai, Ningbo, China",2022-05-11,68.0,62.6,64.9,68.0,62.6,64.9,63.6,95.4,0.419,100,20.83,rain,0.0,0.0,15.1,6.7,47.5,1012.3,96.8,3.0,46.2,3.9,2,,2022-05-11T05:03:41,2022-05-11T18:37:14,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-11,3.0
"Ninghai, Ningbo, China",2022-05-12,66.2,60.8,64.6,66.2,60.8,64.6,63.8,97.2,0.741,100,20.83,rain,0.0,0.0,15.7,4.5,7.5,1010.6,95.8,2.5,88.5,7.7,4,,2022-05-12T05:03:00,2022-05-12T18:37:52,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-12,1.0
"Ninghai, Ningbo, China",2022-05-13,66.2,60.8,63.4,66.2,60.8,63.4,61.6,94.2,0.458,100,20.83,rain,0.0,0.0,22.4,8.9,357.4,1009.7,94.9,3.9,26.7,2.3,1,,2022-05-13T05:02:19,2022-05-13T18:38:30,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-13,0.0
"Ninghai, Ningbo, China",2022-05-14,73.3,53.6,64.0,73.3,53.6,64.0,51.0,65.1,0.001,100,4.17,rain,0.0,0.0,22.4,8.9,16.5,1016.1,47.9,6.1,272.1,23.5,9,,2022-05-14T05:01:40,2022-05-14T18:39:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-14,0.0
"Ninghai, Ningbo, China",2022-05-15,68.0,55.4,61.3,68.0,55.4,61.3,51.9,73.2,0.035,100,25.0,rain,0.0,0.0,20.1,6.7,285.0,1017.7,42.6,6.2,118.7,10.2,4,,2022-05-15T05:01:02,2022-05-15T18:39:47,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-15,1.0
"Ninghai, Ningbo, China",2022-05-16,77.0,57.2,65.0,77.0,57.2,65.0,51.8,65.6,0.03,100,4.17,rain,0.0,0.0,15.0,11.2,187.0,1015.5,66.9,6.2,246.4,21.3,9,,2022-05-16T05:00:26,2022-05-16T18:40:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-16,1.0
"Ninghai, Ningbo, China",2022-05-17,82.4,53.6,68.2,80.5,53.6,68.0,47.4,52.6,0.0,0,0.0,,0.0,0.0,16.3,13.4,159.3,1015.9,34.7,6.2,325.2,28.1,10,,2022-05-17T04:59:51,2022-05-17T18:41:03,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-17,0.0
"Ninghai, Ningbo, China",2022-05-18,78.8,55.4,67.6,78.8,55.4,67.6,43.8,45.2,0.0,0,0.0,,0.0,0.0,20.4,13.4,165.7,1018.2,99.9,6.2,256.7,22.1,8,,2022-05-18T04:59:17,2022-05-18T18:41:40,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"58239099999,58477099999,58556099999,ZSNB",2022-05-18,0.0
"Ninghai, Ningbo, China",2022-05-19,75.2,62.6,69.0,75.2,62.6,69.0,56.2,64.2,0.0,0,0.0,,0.0,0.0,19.9,11.2,160.5,1015.8,92.1,6.2,168.8,14.5,7,,2022-05-19T04:58:44,2022-05-19T18:42:17,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"58239099999,58477099999,58556099999,ZSNB",2022-05-19,2.0
"Ninghai, Ningbo, China",2022-05-20,71.6,64.4,67.3,71.6,64.4,67.3,63.5,87.9,0.036,100,16.67,rain,0.0,0.0,18.8,6.7,332.8,1011.4,44.7,3.8,111.1,9.5,5,,2022-05-20T04:58:13,2022-05-20T18:42:55,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-20,0.0
"Ninghai, Ningbo, China",2022-05-21,78.8,64.4,69.6,78.8,64.4,69.6,62.2,79.0,0.037,100,8.33,rain,0.0,0.0,18.6,8.9,47.4,1010.8,63.1,4.8,240.8,21.0,9,,2022-05-21T04:57:43,2022-05-21T18:43:31,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-21,2.0
"Ninghai, Ningbo, China",2022-05-22,82.4,62.6,71.7,82.1,62.6,71.8,58.1,65.2,0.0,0,0.0,,0.0,0.0,22.8,13.4,162.5,1010.0,78.9,5.8,289.2,24.8,9,,2022-05-22T04:57:14,2022-05-22T18:44:08,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-22,4.0
"Ninghai, Ningbo, China",2022-05-23,68.0,62.6,65.2,68.0,62.6,65.2,61.9,89.4,0.312,100,16.67,rain,0.0,0.0,19.7,13.1,143.8,1012.0,74.3,4.8,36.7,3.3,2,,2022-05-23T04:56:47,2022-05-23T18:44:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-23,1.0
"Ninghai, Ningbo, China",2022-05-24,71.6,64.3,67.2,71.6,64.3,67.2,64.5,91.2,0.083,100,16.67,rain,0.0,0.0,18.2,6.7,127.6,1012.3,91.6,4.3,70.3,6.0,2,,2022-05-24T04:56:21,2022-05-24T18:45:20,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-24,1.0
"Ninghai, Ningbo, China",2022-05-25,78.8,64.4,71.9,78.8,64.4,71.9,65.2,80.3,0.008,100,8.33,rain,0.0,0.0,16.6,8.9,77.7,1010.0,81.2,4.8,201.5,17.4,6,,2022-05-25T04:55:56,2022-05-25T18:45:55,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-25,0.0
"Ninghai, Ningbo, China",2022-05-26,78.8,66.2,70.5,78.8,66.2,70.5,64.2,81.1,0.051,100,8.33,rain,0.0,0.0,15.7,8.9,112.0,1007.4,66.4,5.3,70.1,6.2,4,,2022-05-26T04:55:33,2022-05-26T18:46:30,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-26,1.0
"Ninghai, Ningbo, China",2022-05-27,86.0,62.6,74.2,86.7,62.6,74.6,63.1,70.8,0.0,0,0.0,,0.0,0.0,16.8,11.2,159.4,1006.3,52.5,5.4,281.6,24.4,9,,2022-05-27T04:55:12,2022-05-27T18:47:05,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-05-27,1.0
"Ninghai, Ningbo, China",2022-05-28,73.4,66.2,68.4,73.4,66.2,68.4,65.0,89.2,0.614,100,25.0,rain,0.0,0.0,24.6,11.2,170.4,1006.0,72.9,5.5,93.8,8.1,5,,2022-05-28T04:54:51,2022-05-28T18:47:39,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-28,0.0
"Ninghai, Ningbo, China",2022-05-29,73.5,66.2,70.5,73.5,66.2,70.5,68.6,93.9,0.861,100,25.0,rain,0.0,0.0,25.3,6.6,176.2,1002.3,89.0,3.1,60.9,5.2,2,,2022-05-29T04:54:32,2022-05-29T18:48:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-29,0.0
"Ninghai, Ningbo, China",2022-05-30,84.2,69.8,74.9,90.9,69.8,76.0,71.7,90.2,0.528,100,20.83,rain,0.0,0.0,20.1,13.3,12.1,1004.8,82.4,3.4,80.9,6.9,5,,2022-05-30T04:54:15,2022-05-30T18:48:46,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-30,7.0
"Ninghai, Ningbo, China",2022-05-31,77.0,68.0,71.8,77.0,68.0,71.8,64.5,79.1,0.119,100,16.67,rain,0.0,0.0,20.1,8.9,145.4,1009.3,56.0,5.6,168.0,14.4,7,,2022-05-31T04:53:59,2022-05-31T18:49:18,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-05-31,0.0
"Ninghai, Ningbo, China",2022-06-01,80.6,68.0,73.6,85.9,68.0,74.2,71.1,92.0,0.97,100,20.83,rain,0.0,0.0,15.7,8.9,152.9,1005.1,66.0,3.8,56.7,4.9,2,,2022-06-01T04:53:44,2022-06-01T18:49:50,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-01,1.0
"Ninghai, Ningbo, China",2022-06-02,84.1,71.6,76.2,90.7,71.6,77.4,71.7,86.7,0.003,100,4.17,rain,0.0,0.0,20.4,13.4,144.8,1005.4,67.4,4.7,174.7,15.2,6,,2022-06-02T04:53:31,2022-06-02T18:50:22,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-02,0.0
"Ninghai, Ningbo, China",2022-06-03,78.8,71.6,74.8,78.8,71.6,74.8,71.2,88.7,0.106,100,16.67,rain,0.0,0.0,15.4,8.9,143.5,1005.5,72.1,6.2,108.0,9.5,4,,2022-06-03T04:53:19,2022-06-03T18:50:52,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-03,0.0
"Ninghai, Ningbo, China",2022-06-04,86.0,73.4,79.5,97.1,73.4,84.3,74.7,85.9,0.004,100,8.33,rain,0.0,0.0,16.3,6.7,158.6,1003.4,70.8,5.9,162.4,14.2,6,,2022-06-04T04:53:08,2022-06-04T18:51:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-04,1.0
"Ninghai, Ningbo, China",2022-06-05,82.4,71.6,78.1,89.5,71.6,80.4,75.3,91.2,0.833,100,25.0,rain,0.0,0.0,29.1,13.4,193.2,998.8,86.6,5.6,73.2,6.2,3,,2022-06-05T04:52:59,2022-06-05T18:51:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-05,0.0
"Ninghai, Ningbo, China",2022-06-06,89.6,71.6,79.2,93.5,71.6,80.8,69.3,74.1,0.001,100,4.17,rain,0.0,0.0,26.6,13.4,215.2,1002.3,53.2,4.9,310.1,26.8,10,,2022-06-06T04:52:52,2022-06-06T18:52:20,0.22,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-06,1.0
"Ninghai, Ningbo, China",2022-06-07,84.2,69.8,76.5,89.6,69.8,77.8,68.4,76.9,0.0,0,0.0,,0.0,0.0,21.7,11.2,19.5,1006.3,8.3,4.4,255.7,22.1,8,,2022-06-07T04:52:45,2022-06-07T18:52:48,0.25,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB",2022-06-07,6.0
"Ninghai, Ningbo, China",2022-06-08,84.2,66.2,74.4,85.7,66.2,74.7,65.7,76.0,0.0,0,0.0,,0.0,0.0,18.8,8.9,149.1,1009.0,49.3,5.0,251.5,21.7,7,,2022-06-08T04:52:40,2022-06-08T18:53:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-06-08,0.0
"Ninghai, Ningbo, China",2022-06-09,84.2,69.8,76.4,88.3,69.8,77.3,67.8,75.9,0.0,0,0.0,,0.0,0.0,22.6,13.4,141.5,1008.9,58.6,5.6,264.8,22.8,9,,2022-06-09T04:52:37,2022-06-09T18:53:41,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2022-06-09,1.0
"Ninghai, Ningbo, China",2022-06-10,71.6,66.2,69.7,71.6,66.2,69.7,65.8,87.4,0.461,100,16.67,rain,0.0,0.0,27.1,10.9,127.2,1008.8,77.8,5.5,37.3,3.3,1,,2022-06-10T04:52:35,2022-06-10T18:54:06,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2022-06-10,0.0
"Ninghai, Ningbo, China",2022-06-11,75.2,66.2,70.4,75.2,66.2,70.4,66.7,88.4,0.179,100,16.67,rain,0.0,0.0,22.8,8.9,35.5,1010.5,88.9,5.3,125.0,10.5,5,,2022-06-11T04:52:34,2022-06-11T18:54:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-11,0.0
"Ninghai, Ningbo, China",2022-06-12,73.4,66.2,69.4,73.4,66.2,69.4,66.1,89.8,0.753,100,12.5,rain,0.0,0.0,19.0,11.2,127.8,1009.7,59.2,4.1,76.8,6.6,3,,2022-06-12T04:52:34,2022-06-12T18:54:54,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-12,5.0
"Ninghai, Ningbo, China",2022-06-13,75.2,68.0,70.6,75.2,68.0,70.6,68.7,93.7,0.862,100,16.67,rain,0.0,0.0,12.0,8.9,352.8,1004.5,91.7,4.1,45.1,3.7,2,,2022-06-13T04:52:36,2022-06-13T18:55:16,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-13,4.0
"Ninghai, Ningbo, China",2022-06-14,86.0,68.0,76.3,88.4,68.0,77.5,69.5,81.1,0.028,100,20.83,rain,0.0,0.0,13.6,11.2,163.0,1005.7,67.7,4.8,183.4,15.8,7,,2022-06-14T04:52:39,2022-06-14T18:55:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-14,0.0
"Ninghai, Ningbo, China",2022-06-15,87.8,69.8,79.8,94.1,69.8,81.9,70.0,73.8,0.02,100,12.5,rain,0.0,0.0,13.4,11.2,145.1,1007.9,53.9,5.6,260.5,22.5,8,,2022-06-15T04:52:44,2022-06-15T18:55:58,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-15,3.0
"Ninghai, Ningbo, China",2022-06-16,89.6,71.6,79.9,96.4,71.6,82.4,71.6,77.4,0.0,0,0.0,,0.0,0.0,13.4,8.9,157.4,1007.4,48.5,5.0,249.5,21.5,9,,2022-06-16T04:52:50,2022-06-16T18:56:17,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-16,2.0
"Ninghai, Ningbo, China",2022-06-17,91.4,71.6,79.8,100.2,71.6,83.0,72.0,78.5,0.0,0,0.0,,0.0,0.0,20.7,13.4,150.1,1005.9,33.5,5.1,282.0,24.3,9,,2022-06-17T04:52:57,2022-06-17T18:56:35,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-17,0.0
"Ninghai, Ningbo, China",2022-06-18,89.6,71.6,80.9,100.2,71.6,85.7,73.3,78.7,0.0,0,0.0,,0.0,0.0,22.4,15.7,156.3,1003.9,38.4,5.5,257.7,22.3,7,,2022-06-18T04:53:05,2022-06-18T18:56:52,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-18,0.0
"Ninghai, Ningbo, China",2022-06-19,82.4,77.0,79.0,88.2,77.0,80.3,73.9,84.6,0.059,100,20.83,rain,0.0,0.0,17.6,11.2,184.9,1003.9,87.3,6.2,76.8,6.6,3,,2022-06-19T04:53:14,2022-06-19T18:57:08,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-19,1.0
"Ninghai, Ningbo, China",2022-06-20,80.6,75.2,77.1,87.1,75.2,78.1,74.8,93.0,1.438,100,20.83,rain,0.0,0.0,18.1,8.9,192.4,1001.3,75.7,4.8,60.2,5.1,2,,2022-06-20T04:53:25,2022-06-20T18:57:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,EUMDE03",2022-06-20,2.0
